7169	44
0	ROOT
1	nsubj
2	det
3	amod
4	prep
5	pobj
6	advmod
7	xcomp
8	dobj
9	rcmod
10	nsubjpass
11	auxpass
12	poss
13	dep
14	mark
15	nn
16	ccomp
17	appos
18	cop
19	cc
20	conj
21	aux
22	neg
23	prt
24	vmod
25	discourse
26	expl
27	tmod
28	advcl
29	pcomp
30	num
31	npadvmod
32	parataxis
33	possessive
34	csubj
35	iobj
36	predet
37	acomp
38	preconj
39	number
40	quantmod
41	mwe
42	csubjpass
43	punct
6455	exclusive	2
6456	adviser	2
6457	comer	2
6458	scandal	2
6459	habitual	2
6460	tomb	2
6461	heed	2
6462	speculator	2
6463	motioning	2
6464	gallop	2
6465	legally	2
6466	bertram	2
6467	energetically	2
6468	prided	2
6469	mussed	2
6470	morally	2
6471	downright	2
6472	explaining	2
6473	chromos	2
6474	thrusting	2
6475	deliberately	2
6476	shirt-studs	2
6477	critic	2
6478	fortnight	2
6479	cure	2
6480	inconsistent	2
6481	proceedings	2
6482	strikers	2
6483	revolutionists	2
6484	stress	2
6485	lengthened	2
6486	continental	2
6487	shielded	2
6488	hiss	2
6489	liberally	2
6490	curb	2
6491	awning	2
6492	phenomenon	2
6493	streaming	2
6494	speedily	2
6495	hereford	2
6496	audacious	2
6497	occurs	2
6498	distinction	2
6499	frightfully	2
6500	annoyed	2
6501	rivalry	2
6502	unworthy	2
6503	southern	2
6504	mode	2
6505	undressing	2
6506	handbill	2
6507	prevail	2
6508	promotion	2
6509	bald	2
6510	mechanically	2
6511	statements	2
6512	shooting	2
6513	advertisement	2
6514	nursery	2
6515	infants	2
6516	feverish	2
6517	self-seeking	2
6518	activity	2
6519	reports	2
6520	phosphorus	2
6521	lazier	2
6522	sheltered	2
6523	families	2
6524	paragraphs	2
6525	terminate	2
6526	spitefully	2
6527	stated	2
6528	reluctance	2
6529	personalities	2
6530	sullenly	2
6531	shorter	2
6532	pariahs	2
6533	scamp	2
6534	overstepped	2
6535	stables	2
6536	forbade	2
6537	partially	2
6538	suffered	2
6539	revolutionary	2
6540	slackening	2
6541	liquid	2
6542	instincts	2
6543	whats	2
6544	memorandum	2
6545	daresay	2
6546	accosted	2
6547	hebrew	2
6548	detain	2
6549	tack	2
6550	jewish	2
6551	brimming	2
6552	faction	2
6553	steppes	2
6554	settling	2
6555	furious	2
6556	offend	2
6557	cranks	2
6558	yanked	2
6559	agitators	2
6560	refer	2
6561	suffering	2
6562	flow	2
6563	install	2
6564	detective	2
6565	forged	2
6566	trusting	2
6567	effusively	2
6568	regulate	2
6569	trusts	2
6570	particle	2
6571	intensity	2
6572	hypnotic	2
6573	carbine	2
6574	cripple	2
6575	dismissed	2
6576	poise	2
6577	jointly	2
6578	mustache	2
6579	reaches	2
6580	sickly	2
6581	rebuked	2
6582	rebuke	2
6583	catches	2
6584	toss	2
6585	cigarettes	2
6586	oars	2
6587	printer	2
6588	spy	2
6589	serves	2
6590	unattractive	2
6591	issuing	2
6592	attracting	2
6593	perusal	2
6594	st.	2
6595	hideous	2
6596	dividend	2
6597	bonds	2
6598	tricky	2
6599	shaken	2
6600	clocks	2
6601	engrossed	2
6602	kicking	2
6603	adjourned	2
6604	abstract	2
6605	perfunctory	2
6606	remarks	2
6607	perceptibly	2
6608	dependent	2
6609	henchman	2
6610	joseph	2
6611	breakdown	2
6612	summed	2
6613	graduated	2
6614	rightly	2
6615	indebted	2
6616	convenient	2
6617	rung	2
6618	expressions	2
6619	peculiarity	2
6620	tact	2
6621	examples	2
6622	vexation	2
6623	providence	2
6624	crude	2
6625	crowding	2
6626	activities	2
6627	adroitly	2
6628	careened	2
6629	commencement	2
6630	clubs	2
6631	stealthy	2
6632	faith	2
6633	rash	2
6634	experiment	2
6635	plutocratic	2
6636	commenced	2
6637	meagre	2
6638	plutocrat	2
6639	permits	2
6640	temporary	2
6641	mast	2
6642	pack	2
6643	additional	2
6644	hastening	2
6645	collar	2
6646	buttons	2
6647	inform	2
6648	!	2
6649	incredulous	2
6650	forbidding	2
6651	speaks	2
6652	disturbing	2
6653	pointedly	2
6654	disable	2
6655	decisions	2
6656	knowed	2
6657	discoursed	2
6658	centred	2
6659	joint	2
6660	cabinet	2
6661	cafe	2
6662	amazingly	2
6663	disappearance	2
6664	watchers	2
6665	disreputable	2
6666	wretches	2
6667	drearily	2
6668	marveled	2
6669	pricked	2
6670	buying	2
6671	inducing	2
6672	hating	2
6673	crashed	2
6674	kellys	2
6675	furnishing	2
6676	sensibly	2
6677	socks	2
6678	preaches	2
6679	kills	2
6680	tyranny	2
6681	actual	2
6682	cylinder	2
6683	semi-darkness	2
6684	shrunken	2
6685	mapped	2
6686	negation	2
6687	joyous	2
6688	compensation	2
6689	provincial	2
6690	profile	2
6691	outset	2
6692	pants	2
6693	unchanged	2
6694	brother-in-law	2
6695	mill	2
6696	generation	2
6697	studies	2
6698	reassured	2
6699	require	2
6700	imprudent	2
6701	commence	2
6702	favorably	2
6703	fusillade	2
6704	shrewdness	2
6705	dining	2
6706	hamper	2
6707	occupy	2
6708	steak	2
6709	vapor	2
6710	talents	2
6711	boyishly	2
6712	scruple	2
6713	pinned	2
6714	resisting	2
6715	slower	2
6716	ancient	2
6717	outlawed	2
6718	dense	2
6719	limitations	2
6720	mettle	2
6721	verge	2
6722	birthday	2
6723	distrust	2
6724	exercised	2
6725	birth	2
6726	fame	2
6727	intimately	2
6728	shyness	2
6729	america	2
6730	acumen	2
6731	purely	2
6732	theoretical	2
6733	perfumed	2
6734	kissing	2
6735	friendliness	2
6736	autumnal	2
6737	lessened	2
6738	guileless	2
6739	straightway	2
6740	instructor	2
6741	calculation	2
6742	quaint	2
6743	dubiously	2
6744	normal	2
6745	commonplaces	2
6746	prying	2
6747	dynamo	2
6748	silenced	2
6749	astounding	2
6750	noblest	2
6751	entanglement	2
6752	glued	2
6753	powerfully	2
6754	circuit	2
6755	level-headed	2
6756	eyelids	2
6757	wire	2
6758	dismissal	2
6759	arguments	2
6760	ridicule	2
6761	roared	2
6762	criticisms	2
6763	ordering	2
6764	brazil	2
6765	cruiser	2
6766	tradition	2
6767	reposeful	2
6768	lecture	2
6769	energetic	2
6770	problems	2
6771	forming	2
6772	furtively	2
6773	paragraph	2
6774	rails	2
6775	complacently	2
6776	solitude	2
6777	proposals	2
6778	lace	2
6779	yell	2
6780	betraying	2
6781	good-humored	2
6782	territory	2
6783	laborer	2
6784	necks	2
6785	thomas	2
6786	unwillingly	2
6787	brutally	2
6788	whizzed	2
6789	degradation	2
6790	apiece	2
6791	lowering	2
6792	dazzled	2
6793	supercilious	2
6794	treating	2
6795	purposes	2
6796	housekeeping	2
6797	hurled	2
6798	profits	2
6799	curse	2
6800	emigrants	2
6801	shouting	2
6802	exploiters	2
6803	determines	2
6804	feat	2
6805	towns	2
6806	factions	2
6807	quarreling	2
6808	exploiting	2
6809	impelled	2
6810	freer	2
6811	resistance	2
6812	adroitness	2
6813	regretfully	2
6814	arrest	2
6815	sins	2
6816	whisky	2
6817	sentimental	2
6818	cincinnati	2
6819	ta	2
6820	exchange	2
6821	guy	2
6822	exultation	2
6823	handled	2
6824	doughty	2
6825	herd	2
6826	quote	2
6827	scowl	2
6828	threatening	2
6829	submitted	2
6830	dragging	2
6831	plotting	2
6832	deign	2
6833	applying	2
6834	untimely	2
6835	murmur	2
6836	committed	2
6837	keenly	2
6838	educating	2
6839	guarding	2
6840	passenger	2
6841	accurate	2
6842	spark	2
6843	salt	2
6844	impudence	2
6845	affords	2
6846	error	2
6847	spirits	2
6848	paving	2
6849	prospective	2
6850	amateurs	2
6851	grouped	2
6852	candidly	2
6853	credulous	2
6854	greedy	2
6855	kings	2
6856	threats	2
6857	newly	2
6858	searchingly	2
6859	rampant	2
6860	cursed	2
6861	disease	2
6862	son-in-law	2
6863	headquarters	2
6864	blaine	2
6865	xiv	2
6866	forgiveness	2
6867	organizations	2
6868	notably	2
6869	acquire	2
6870	d'you	2
6871	surging	2
6872	longings	2
6873	controls	2
6874	flaming	2
6875	disbelief	2
6876	failures	2
6877	clearer	2
6878	shrugging	2
6879	sided	2
6880	becomes	2
6881	work-shop	2
6882	stimulating	2
6883	wreckage	2
6884	highroad	2
6885	project	2
6886	endurance	2
6887	confiscate	2
6888	wilderness	2
6889	satirically	2
6890	farce	2
6891	testified	2
6892	aluminum	2
6893	base	2
6894	preceding	2
6895	russia	2
6896	degrading	2
6897	lanterns	2
6898	gowns	2
6899	glasses	2
6900	artful	2
6901	expressively	2
6902	wheat	2
6903	variety	2
6904	hence	2
6905	creditable	2
6906	staff	2
6907	disorder	2
6908	merchants	2
6909	refraining	2
6910	penetrating	2
6911	thirsty	2
6912	thrillingly	2
6913	denouncing	2
6914	scoundrelly	2
6915	frightens	2
6916	membership	2
6917	weeded	2
6918	accusation	2
6919	umbrella	2
6920	verdict	2
6921	henchmen	2
6922	infallible	2
6923	poorer	2
6924	pirates	2
6925	abilities	2
6926	ditch	2
6927	landing	2
6928	standard	2
6929	lawless	2
6930	invade	2
6931	outvote	2
6932	calmness	2
6933	adroit	2
6934	forfeited	2
6935	rudders	2
6936	torches	2
6937	hideously	2
6938	kneeling	2
6939	valiant	2
6940	remove	2
6941	civil	2
6942	opposition	2
6943	undecided	2
6944	aeroplane	2
6945	preventing	2
6946	crashing	2
6947	inadvertently	2
6948	version	2
6949	flagrant	2
6950	sighted	2
6951	tough	2
6952	enjoined	2
6953	mortal	2
6954	indicted	2
6955	producing	2
6956	splintering	2
6957	well-known	2
6958	inflexibly	2
6959	gizzard	2
6960	mantel	2
6961	peach	2
6962	indictment	2
6963	discourage	2
6964	comprehend	2
6965	indicating	2
6966	hunters	2
6967	treachery	2
6968	supremely	2
6969	camps	2
6970	habitually	2
6971	interpose	2
6972	loyalty	2
6973	afresh	2
6974	undoubtedly	2
6975	exaggerate	2
6976	discount	2
6977	justification	2
6978	posing	2
6979	ungenerous	2
6980	sombre	2
6981	harbinger	2
6982	accounted	2
6983	cue	2
6984	crave	2
6985	scourge	2
6986	denunciation	2
6987	bolder	2
6988	misled	2
6989	prosecutor	2
6990	sizable	2
6991	manhood	2
6992	monroe	2
6993	destroying	2
6994	annoying	2
6995	utter	2
6996	brutalities	2
6997	autos	2
6998	hostility	2
6999	rudely	2
7000	conciliatory	2
7001	converts	2
7002	hypocritical	2
7003	forcing	2
7004	offers	2
7005	impulsively	2
7006	regretted	2
7007	elderly	2
7008	proverb	2
7009	counterpane	2
7010	drumming	2
7011	hulls	2
7012	marvelled	2
7013	armies	2
7014	receipt	2
7015	solidly	2
7016	guilt	2
7017	haunted	2
7018	toilets	2
7019	garb	2
7020	enhanced	2
7021	boss-ridden	2
7022	angles	2
7023	odorous	2
7024	detected	2
7025	sleeves	2
7026	forearms	2
7027	alice	2
7028	sallow	2
7029	passes	2
7030	enlisted	2
7031	healthful	2
7032	egotistical	2
7033	flirtation	2
7034	lingered	2
7035	pour	2
7036	complexion	2
7037	trifling	2
7038	endure	2
7039	involve	2
7040	virtues	2
7041	inaugural	2
7042	impassioned	2
7043	phrases	2
7044	sneers	2
7045	stifling	2
7046	shirks	2
7047	drunkard	2
7048	crook	2
7049	scab	2
7050	waxed	2
7051	fizzle	2
7052	stripe	2
7053	deceptive	2
7054	hindering	2
7055	embarrassing	2
7056	inquiry	2
7057	delusion	2
7058	obstinacy	2
7059	representative	2
7060	responsibilities	2
7061	grinning	2
7062	contrasting	2
7063	dismiss	2
7064	fog	2
7065	faulty	2
7066	promising	2
7067	arch-enemies	2
7068	optimism	2
7069	scientific	2
7070	evoked	2
7071	associations	2
7072	archer	2
7073	fighter	2
7074	outlive	2
7075	hatch	2
7076	inspire	2
7077	neglected	2
7078	ally	2
7079	adapt	2
7080	wins	2
7081	storms	2
7082	graft	2
7083	conviction	2
7084	guff	2
7085	incompetent	2
7086	lapsing	2
7087	season	2
7088	grotesque	2
7089	assume	2
7090	extensive	2
7091	conceited	2
7092	rottenly	2
7093	unspoiled	2
7094	detested	2
7095	refinement	2
7096	independence	2
7097	oak	2
7098	eloquence	2
7099	preceded	2
7100	deficiencies	2
7101	revelation	2
7102	agreeable	2
7103	yap	2
7104	doom	2
7105	indication	2
7106	drag	2
7107	holdings	2
7108	cheered	2
7109	repeating	2
7110	awaited	2
7111	dividends	2
7112	criminally	2
7113	combine	2
7114	poll	2
7115	polls	2
7116	imagining	2
7117	battery	2
7118	gambling	2
7119	struggles	2
7120	demagogery	2
7121	bellwether	2
7122	marshes	2
7123	perish	2
7124	evenly	2
7125	polling	2
7126	acceptance	2
7127	document	2
7128	edition	2
7129	howling	2
7130	grunting	2
7131	administration	2
7132	stupor	2
7133	distributing	2
7134	trifles	2
7135	irene	2
7136	wrangling	2
7137	beasts	2
7138	chip	2
7139	irritated	2
7140	aristocracies	2
7141	quadrupled	2
7142	requirements	2
7143	enjoyment	2
7144	visibly	2
7145	invent	2
7146	amusements	2
7147	solution	2
7148	oldest	2
7149	clamorous	2
7150	urge	2
7151	exasperated	2
7152	sanatoriums	2
7153	philanthropist	2
7154	howl	2
7155	convention	2
7156	association	2
7157	osterman	2
7158	repetition	2
7159	apprenticeship	2
7160	medicine	2
7161	wary	2
7162	constraint	2
7163	generalities	2
7164	collapse	2
7165	fluttered	2
7166	snares	2
7167	administrator	2
7168	gambler	2
