59623	44
0	ROOT
1	nsubj
2	det
3	amod
4	prep
5	pobj
6	advmod
7	xcomp
8	dobj
9	rcmod
10	nsubjpass
11	auxpass
12	poss
13	dep
14	mark
15	nn
16	ccomp
17	appos
18	cop
19	cc
20	conj
21	aux
22	neg
23	prt
24	vmod
25	discourse
26	expl
27	tmod
28	advcl
29	pcomp
30	num
31	npadvmod
32	parataxis
33	possessive
34	csubj
35	iobj
36	predet
37	acomp
38	preconj
39	number
40	quantmod
41	mwe
42	csubjpass
43	punct
1610	midst	1349
1611	hide	1349
1612	main	1348
1613	van	1346
1614	stars	1345
1615	emma	1345
1616	meanwhile	1345
1617	mercy	1343
1618	absolutely	1343
1619	stage	1341
1620	tin	1341
1621	serve	1341
1622	iii	1340
1623	ay	1340
1624	innocent	1339
1625	carrying	1338
1626	ideas	1338
1627	marked	1337
1628	uttered	1337
1629	singing	1336
1630	pipe	1335
1631	vast	1335
1632	evidence	1334
1633	nevertheless	1333
1634	gaze	1332
1635	roman	1331
1636	leaning	1331
1637	meat	1331
1638	anywhere	1329
1639	trade	1329
1640	due	1328
1641	mysterious	1328
1642	impression	1327
1643	message	1326
1644	addressed	1325
1645	example	1322
1646	shape	1322
1647	lonely	1320
1648	weary	1319
1649	anyhow	1317
1650	precious	1315
1651	feared	1312
1652	desert	1310
1653	plainly	1310
1654	parts	1309
1655	unknown	1309
1656	terms	1309
1657	dared	1306
1658	laws	1305
1659	firm	1305
1660	america	1304
1661	information	1304
1662	hearts	1302
1663	sons	1302
1664	murder	1301
1665	religion	1300
1666	remark	1300
1667	fled	1300
1668	club	1298
1669	retorted	1298
1670	attack	1297
1671	horrible	1295
1672	admit	1294
1673	dignity	1293
1674	deeply	1293
1675	pursued	1293
1676	bitter	1292
1677	dying	1291
1678	duke	1291
1679	spare	1290
1680	gets	1290
1681	circle	1289
1682	expressed	1288
1683	progress	1288
1684	crime	1286
1685	german	1286
1686	manners	1284
1687	value	1282
1688	phil	1281
1689	false	1281
1690	address	1280
1691	taught	1278
1692	liberty	1277
1693	handed	1276
1694	gives	1274
1695	stones	1271
1696	bottle	1271
1697	leaped	1270
1698	fought	1270
1699	shown	1270
1700	farm	1269
1701	whenever	1269
1702	flying	1268
1703	grant	1266
1704	anxiety	1265
1705	olaf	1262
1706	wondering	1260
1707	tender	1259
1708	pull	1258
1709	thomas	1258
1710	begged	1258
1711	explanation	1257
1712	younger	1257
1713	affection	1255
1714	fairy	1252
1715	accident	1250
1716	struggle	1249
1717	sympathy	1248
1718	creatures	1248
1719	older	1248
1720	everywhere	1247
1721	period	1247
1722	kindness	1244
1723	rope	1243
1724	nonsense	1241
1725	europe	1239
1726	slightly	1239
1727	accept	1239
1728	tale	1236
1729	choose	1235
1730	&	1234
1731	temple	1233
1732	perceived	1232
1733	enemies	1232
1734	shoes	1230
1735	authority	1230
1736	astonishment	1229
1737	task	1229
1738	rachel	1228
1739	startled	1227
1740	folks	1227
1741	shake	1226
1742	colour	1226
1743	lover	1225
1744	sharply	1223
1745	actually	1222
1746	returning	1222
1747	fully	1221
1748	mass	1220
1749	fields	1219
1750	sufficient	1219
1751	unable	1217
1752	stayed	1216
1753	driven	1215
1754	extremely	1214
1755	ate	1214
1756	locked	1214
1757	heat	1214
1758	instance	1214
1759	gradually	1213
1760	blame	1213
1761	lights	1210
1762	regarded	1210
1763	minister	1209
1764	cheek	1208
1765	hanging	1208
1766	eager	1208
1767	safety	1208
1768	cost	1207
1769	sold	1206
1770	absence	1205
1771	iv	1204
1772	attitude	1204
1773	cover	1204
1774	astonished	1203
1775	nervous	1203
1776	prevent	1203
1777	increased	1202
1778	rule	1201
1779	wounded	1201
1780	tiny	1201
1781	plans	1201
1782	papa	1198
1783	torn	1198
1784	linda	1197
1785	lamp	1196
1786	degree	1196
1787	jumped	1196
1788	whisper	1195
1789	machine	1195
1790	color	1195
1791	approach	1195
1792	win	1195
1793	fun	1192
1794	troubled	1192
1795	et	1191
1796	accepted	1191
1797	abruptly	1191
1798	cheerful	1190
1799	hast	1189
1800	don	1187
1801	completely	1187
1802	officers	1185
1803	bosom	1185
1804	ralph	1185
1805	thanks	1185
1806	fierce	1185
1807	gale	1184
1808	delicate	1184
1809	nurse	1183
1810	removed	1182
1811	assure	1180
1812	ugly	1179
1813	marilla	1179
1814	modern	1179
1815	swept	1177
1816	stock	1177
1817	enjoy	1176
1818	upper	1175
1819	suffer	1174
1820	cave	1174
1821	freedom	1174
1822	suspicion	1174
1823	group	1174
1824	wound	1173
1825	sounded	1173
1826	social	1173
1827	bag	1170
1828	dreams	1168
1829	mistaken	1167
1830	regular	1167
1831	clerk	1166
1832	assured	1165
1833	content	1165
1834	insisted	1165
1835	pointing	1165
1836	bishop	1165
1837	drank	1164
1838	united	1164
1839	hero	1163
1840	flesh	1163
1841	animals	1162
1842	stuff	1161
1843	join	1161
1844	ease	1159
1845	worn	1158
1846	native	1158
1847	pure	1158
1848	hopes	1158
1849	steady	1157
1850	suffering	1156
1851	giant	1156
1852	announced	1155
1853	jo	1155
1854	approaching	1155
1855	candle	1155
1856	cloud	1154
1857	recognized	1153
1858	carl	1151
1859	facts	1150
1860	convinced	1149
1861	marius	1149
1862	bade	1147
1863	silly	1146
1864	closely	1146
1865	cries	1146
1866	advance	1145
1867	treated	1144
1868	stories	1143
1869	scarecrow	1143
1870	cap	1143
1871	contrary	1142
1872	inn	1140
1873	leg	1140
1874	importance	1139
1875	reasons	1138
1876	pink	1138
1877	unfortunate	1136
1878	required	1136
1879	departed	1136
1880	band	1134
1881	managed	1133
1882	melancholy	1133
1883	meal	1133
1884	rested	1133
1885	famous	1132
1886	arrival	1132
1887	ozma	1132
1888	haste	1132
1889	vague	1131
1890	beasts	1131
1891	apart	1130
1892	folk	1129
1893	upstairs	1128
1894	accustomed	1128
1895	clouds	1127
1896	emotion	1126
1897	match	1126
1898	aid	1126
1899	admiration	1125
1900	awake	1124
1901	knocked	1123
1902	size	1122
1903	add	1122
1904	level	1121
1905	bold	1121
1906	choice	1120
1907	hastened	1120
1908	dawn	1119
1909	original	1119
1910	report	1119
1911	boots	1117
1912	conscience	1117
1913	vanished	1117
1914	evident	1115
1915	sang	1114
1916	confess	1114
1917	bar	1113
1918	shadows	1113
1919	sleeping	1113
1920	immense	1112
1921	park	1112
1922	ere	1112
1923	patient	1112
1924	lawyer	1112
1925	bertram	1111
1926	friendship	1111
1927	crept	1111
1928	nation	1109
1929	desired	1108
1930	ice	1108
1931	tied	1108
1932	slave	1107
1933	rejoined	1106
1934	buck	1105
1935	shone	1105
1936	mounted	1105
1937	gay	1104
1938	doorway	1104
1939	throne	1102
1940	visible	1102
1941	jungle	1102
1942	davy	1101
1943	gesture	1100
1944	descended	1099
1945	rush	1098
1946	express	1098
1947	swung	1097
1948	dombey	1096
1949	puzzled	1096
1950	self	1095
1951	cared	1095
1952	accompanied	1094
1953	rebecca	1093
1954	equally	1092
1955	delightful	1092
1956	misery	1092
1957	saint	1090
1958	wishes	1090
1959	support	1089
1960	departure	1089
1961	post	1089
1962	waters	1088
1963	widow	1088
1964	reckon	1088
1965	adventure	1087
1966	inclined	1086
1967	rocks	1086
1968	today	1085
1969	empire	1085
1970	kingdom	1085
1971	tail	1085
1972	row	1085
1973	anyway	1085
1974	ships	1084
1975	urged	1083
1976	le	1082
1977	wooden	1082
1978	shock	1081
1979	arranged	1081
1980	cottage	1080
1981	discovery	1078
1982	swiftly	1078
1983	nights	1078
1984	alarm	1077
1985	hang	1077
1986	harvester	1077
1987	measure	1077
1988	vision	1076
1989	delay	1076
1990	season	1075
1991	confusion	1075
1992	chin	1074
1993	cup	1074
1994	realized	1074
1995	century	1073
1996	double	1072
1997	hid	1072
1998	hated	1072
1999	amongst	1071
2000	gravely	1071
2001	becoming	1071
2002	stout	1070
2003	shade	1070
2004	daily	1070
2005	polly	1069
2006	dim	1068
2007	warning	1068
2008	foreign	1067
2009	solemn	1066
2010	wings	1066
2011	cyril	1066
2012	eleven	1066
2013	spend	1065
2014	height	1065
2015	intention	1064
2016	bert	1062
2017	special	1061
2018	parted	1061
2019	claim	1060
2020	practice	1060
2021	observe	1059
2022	wake	1058
2023	risk	1058
2024	singular	1057
2025	capital	1056
2026	hist	1056
2027	riding	1055
2028	recovered	1054
2029	wealth	1053
2030	deserted	1053
2031	favour	1052
2032	sum	1051
2033	raise	1051
2034	pictures	1050
2035	commanded	1049
2036	rat	1049
2037	drunk	1048
2038	surrounded	1047
2039	discover	1047
2040	dora	1046
2041	teach	1046
2042	rowland	1045
2043	desk	1045
2044	dragged	1045
2045	concluded	1043
2046	amount	1043
2047	ruin	1042
2048	fur	1042
2049	triumph	1042
2050	trembled	1040
2051	credit	1040
2052	brilliant	1040
2053	bearing	1039
2054	afterward	1039
2055	fail	1039
2056	desperate	1039
2057	moral	1038
2058	figures	1038
2059	system	1038
2060	appears	1037
2061	notes	1037
2062	earnest	1037
2063	reflected	1036
2064	tower	1035
2065	strangers	1034
2066	gained	1034
2067	christmas	1031
2068	showing	1030
2069	fetch	1030
2070	apartment	1029
2071	breaking	1029
2072	faithful	1028
2073	president	1028
2074	proof	1028
2075	baron	1027
2076	refuse	1027
2077	heavily	1026
2078	similar	1024
2079	brief	1024
2080	pace	1024
2081	closer	1023
2082	smooth	1022
2083	ignorant	1022
2084	alfred	1021
2085	education	1020
2086	visitor	1020
2087	powers	1019
2088	major	1019
2089	hell	1019
2090	distress	1019
2091	abroad	1018
2092	darling	1018
2093	retired	1017
2094	superior	1016
2095	rang	1015
2096	2	1014
2097	generous	1014
2098	lest	1014
2099	walter	1013
2100	patience	1013
2101	intelligence	1013
2102	oz	1012
2103	stupid	1011
2104	moreover	1010
2105	wedding	1010
2106	wizard	1009
2107	thoroughly	1009
2108	chest	1009
2109	blessed	1008
2110	clock	1007
2111	stuck	1006
2112	gazing	1006
2113	event	1005
2114	agreeable	1005
2115	genius	1002
2116	pick	1001
2117	glory	1001
2118	wandered	1001
2119	travel	1000
2120	entire	999
2121	necessity	999
2122	acquainted	998
2123	wretched	998
2124	described	998
2125	guide	997
2126	guests	996
2127	concerned	996
2128	eating	995
2129	seldom	995
2130	steadily	994
2131	minds	993
2132	regret	993
2133	ghost	992
2134	frequently	992
2135	vessel	991
2136	disappointed	990
2137	audience	990
2138	useless	989
2139	bringing	989
2140	forever	988
2141	parents	987
2142	norman	987
2143	judgment	986
2144	nearest	986
2145	setting	984
2146	painted	984
2147	points	984
2148	keen	984
2149	fill	983
2150	violent	982
2151	works	982
2152	knights	981
2153	funny	980
2154	consequence	980
2155	imagined	979
2156	farmer	979
2157	seriously	977
2158	silk	974
2159	guilty	974
2160	armed	973
2161	midnight	972
2162	agree	972
2163	branches	972
2164	sisters	971
2165	beard	970
2166	grandfather	970
2167	bodies	970
2168	behold	970
2169	weakness	968
2170	jest	968
2171	flushed	968
2172	silently	967
2173	heap	966
2174	remains	965
2175	enjoyed	965
2176	proposed	965
2177	quoth	964
2178	larger	964
2179	understanding	964
2180	shoot	962
2181	hunting	961
2182	lucy	961
2183	centre	960
2184	likewise	960
2185	lightly	960
2186	afford	960
2187	scarce	959
2188	motion	959
2189	signs	959
2190	belonged	958
2191	wholly	957
2192	occasionally	956
2193	coast	955
2194	governor	953
2195	examined	953
2196	missed	953
2197	stands	953
2198	shortly	952
2199	someone	952
2200	motionless	951
2201	victory	950
2202	climbed	950
2203	bedroom	950
2204	informed	949
2205	suspected	948
2206	fourth	948
2207	indians	947
2208	affected	947
2209	ben	947
2210	notion	946
2211	rare	946
2212	tomorrow	946
2213	host	945
2214	lock	943
2215	waste	943
2216	sara	942
2217	virtue	942
2218	smell	941
2219	pecksniff	941
2220	forms	940
2221	enormous	940
2222	useful	940
2223	drinking	940
2224	lane	939
2225	highly	939
2226	wisdom	938
2227	ing	938
2228	yonder	937
2229	farewell	937
2230	conditions	937
2231	directed	937
2232	elder	936
2233	chosen	936
2234	idle	936
2235	style	934
2236	dearest	934
2237	noon	934
2238	hollow	933
2239	flower	932
2240	request	932
2241	tells	932
2242	gift	930
2243	dancing	930
2244	consciousness	930
2245	mood	929
2246	lit	929
2247	jimmy	929
2248	meantime	929
2249	painful	928
2250	plate	928
2251	treasure	928
2252	amazement	926
2253	pockets	926
2254	stephen	925
2255	cleared	925
2256	wolf	925
2257	partly	924
2258	trick	924
2259	quarrel	924
2260	beach	922
2261	sentence	921
2262	anxiously	921
2263	flash	920
2264	brow	919
2265	badly	919
2266	warriors	917
2267	goodness	917
2268	description	917
2269	fence	917
2270	gilbert	916
2271	basket	916
2272	katy	916
2273	boffin	916
2274	freckles	916
2275	trial	915
2276	belief	915
2277	en	914
2278	valjean	913
2279	beheld	913
2280	sees	913
2281	gasped	912
2282	birth	911
2283	efforts	911
2284	tent	910
2285	crowded	910
2286	card	909
2287	mademoiselle	909
2288	avoid	909
2289	sensible	909
2290	awoke	908
2291	helpless	908
2292	disturbed	907
2293	cards	907
2294	charm	907
2295	impulse	906
2296	rear	905
2297	unexpected	905
2298	custom	904
2299	track	903
2300	author	903
2301	stronger	903
2302	everyone	902
2303	grim	900
2304	consideration	900
2305	witness	900
2306	subjects	900
2307	manage	899
2308	tones	899
2309	invited	899
2310	ours	897
2311	shelter	897
2312	scattered	897
2313	joke	896
2314	trip	896
2315	treat	896
2316	extreme	896
2317	lift	895
2318	appeal	895
2319	library	894
2320	sadly	894
2321	reader	893
2322	pen	892
2323	oliver	892
2324	cases	892
2325	gods	892
2326	magnificent	891
2327	direct	890
2328	milk	890
2329	doubtless	890
2330	stern	889
2331	saddle	889
2332	burned	889
2333	rank	889
2334	throwing	889
2335	details	889
2336	belong	889
2337	earnestly	888
2338	final	888
2339	members	888
2340	attend	888
2341	respectable	888
2342	fever	887
2343	contained	886
2344	v.	886
2345	energy	885
2346	striking	885
2347	military	885
2348	rid	885
2349	needs	885
2350	consent	885
2351	grateful	884
2352	suggestion	884
2353	handkerchief	884
2354	bones	883
2355	crazy	883
2356	unusual	883
2357	clay	882
2358	sail	882
2359	distinguished	881
2360	damon	881
2361	florence	878
2362	kings	878
2363	des	878
2364	damsel	878
2365	accordingly	878
2366	gain	878
2367	frame	876
2368	dirty	876
2369	gates	876
2370	lately	876
2371	waved	875
2372	utter	875
2373	maiden	873
2374	bushes	872
2375	solid	872
2376	grettir	871
2377	hideous	871
2378	resolution	871
2379	stole	871
2380	beating	869
2381	shaggy	869
2382	outer	869
2383	reward	869
2384	amused	868
2385	previous	868
2386	reflection	867
2387	settle	866
2388	charles	865
2389	utterly	865
2390	fix	863
2391	poured	863
2392	edward	863
2393	bid	863
2394	bench	862
2395	thanked	862
2396	bitterly	862
2397	flashed	862
2398	heels	861
2399	firmly	860
2400	boats	860
2401	victor	860
2402	crown	860
2403	no.	858
2404	ruth	857
2405	slaves	856
2406	disappointment	856
2407	college	856
2408	introduced	856
2409	yer	856
2410	senses	855
2411	thither	854
2412	physical	853
2413	immediate	853
2414	sacred	853
2415	leader	852
2416	secretary	852
2417	household	851
2418	squire	850
2419	finish	848
2420	religious	848
2421	instinct	848
2422	von	848
2423	straw	847
2424	sheep	847
2425	gordon	847
2426	council	847
2427	gratitude	847
2428	relieved	846
2429	ignorance	845
2430	ocean	845
2431	mental	845
2432	concerning	844
2433	bull	844
2434	guest	843
2435	oak	843
2436	loves	842
2437	jolly	842
2438	gracious	841
2439	furniture	841
2440	extent	840
2441	exercise	840
2442	rosa	840
2443	agnes	840
2444	anthea	838
2445	greek	838
2446	assistance	838
2447	clara	838
2448	driving	838
2449	fatal	838
2450	sunshine	837
2451	political	836
2452	raising	836
2453	stopping	836
2454	prayer	836
2455	quality	834
2456	maria	834
2457	halted	834
2458	shout	834
2459	shed	834
2460	rob	833
2461	wilt	833
2462	relations	832
2463	stirred	831
2464	artist	831
2465	title	831
2466	practical	828
2467	sergeant	827
2468	cloth	827
2469	charity	827
2470	vanity	827
2471	union	827
2472	dat	827
2473	divided	825
2474	concealed	824
2475	marco	824
2476	cosette	823
2477	connected	823
2478	tonight	823
2479	fruit	823
2480	highest	823
2481	slightest	822
2482	provided	822
2483	atmosphere	822
2484	tight	822
2485	permitted	821
2486	3	819
2487	antonia	819
2488	feast	819
2489	circumstance	819
2490	calls	818
2491	starting	817
2492	fury	817
2493	turns	817
2494	carpet	816
2495	good-bye	816
2496	coffee	816
2497	guns	815
2498	guessed	815
2499	hunt	815
2500	delivered	814
2501	individual	814
2502	learning	813
2503	career	813
2504	chose	813
2505	brass	813
2506	exhausted	813
2507	constantly	813
2508	whence	813
2509	lapham	812
2510	alas	812
2511	successful	812
2512	composed	812
2513	knock	811
2514	laying	811
2515	member	811
2516	sorts	811
2517	trace	810
2518	sufficiently	810
2519	dread	810
2520	gloomy	810
2521	loving	810
2522	steel	809
2523	porter	809
2524	interview	809
2525	curiously	808
2526	employed	808
2527	mildred	808
2528	suspect	808
2529	conclusion	807
2530	misfortune	806
2531	humble	806
2532	faced	806
2533	nerves	806
2534	uneasy	806
2535	jurgis	805
2536	favor	804
2537	calmly	804
2538	ventured	804
2539	trot	804
2540	science	803
2541	principal	803
2542	severe	802
2543	diana	802
2544	moonlight	802
2545	worry	802
2546	slip	801
2547	smoking	800
2548	visited	800
2549	parties	800
2550	plunged	799
2551	distinctly	799
2552	eaten	798
2553	contempt	798
2554	harald	798
2555	waves	797
2556	blew	797
2557	aspect	797
2558	swear	797
2559	describe	796
2560	assumed	795
2561	paint	795
2562	sin	795
2563	capable	795
2564	pack	794
2565	nations	794
2566	thief	794
2567	purple	793
2568	ages	793
2569	profound	793
2570	corn	793
2571	deeper	792
2572	hannah	792
2573	downstairs	792
2574	fears	791
2575	bay	791
2576	hugh	790
2577	alarmed	790
2578	avenue	790
2579	branch	790
2580	obeyed	790
2581	reign	789
2582	entering	788
2583	attended	788
2584	popular	788
2585	footsteps	787
2586	mate	787
2587	ruined	787
2588	victim	787
2589	marguerite	787
2590	marquis	786
2591	rapid	786
2592	enthusiasm	786
2593	devoted	786
2594	stir	786
2595	dorrit	785
2596	folly	785
2597	prospect	785
2598	grandmother	785
2599	folded	785
2600	throughout	784
2601	sha	784
2602	jonas	784
2603	absurd	784
2604	agony	784
2605	cents	784
2606	observation	783
2607	scarlet	783
2608	separated	782
2609	thousands	782
2610	cattle	782
2611	knee	782
2612	sacrifice	781
2613	control	781
2614	compelled	781
2615	crew	781
2616	violence	781
2617	star	780
2618	brains	780
2619	reputation	779
2620	ends	779
2621	magnus	779
2622	sailed	779
2623	continue	778
2624	permit	777
2625	image	777
2626	roll	777
2627	ridiculous	776
2628	civil	776
2629	strether	776
2630	decision	776
2631	deed	776
2632	score	775
2633	disposed	775
2634	whilst	775
2635	dreamed	775
2636	deny	774
2637	venture	774
2638	fired	774
2639	italy	774
2640	divine	774
2641	stiff	773
2642	hut	772
2643	intense	772
2644	saturday	772
2645	stolen	772
2646	lively	771
2647	unconscious	771
2648	secure	770
2649	utmost	770
2650	lunch	769
2651	praise	768
2652	valuable	768
2653	revenge	768
2654	burden	767
2655	bride	766
2656	vol	766
2657	strangely	766
2658	rifle	766
2659	medicine	765
2660	page	765
2661	raffles	765
2662	protested	764
2663	obey	764
2664	prisoners	763
2665	landlord	763
2666	indignation	763
2667	daughters	763
2668	heavens	762
2669	helen	761
2670	decide	761
2671	fancied	760
2672	dorothea	760
2673	realize	759
2674	angrily	759
2675	worship	759
2676	confused	758
2677	jealous	758
2678	goods	758
2679	joseph	758
2680	repeat	757
2681	conceal	757
2682	shouting	756
2683	rolling	756
2684	extended	755
2685	platform	755
2686	incident	755
2687	glancing	754
2688	wanting	753
2689	tear	753
2690	bet	753
2691	reality	752
2692	british	752
2693	material	752
2694	drawing-room	752
2695	roused	751
2696	acted	751
2697	burn	751
2698	wept	751
2699	awakened	750
2700	alike	750
2701	attempted	749
2702	cleggett	749
2703	reminded	749
2704	shirt	748
2705	rude	748
2706	pursuit	746
2707	smaller	746
2708	upward	746
2709	conviction	745
2710	apparent	744
2711	souls	744
2712	amory	744
2713	roar	743
2714	glorious	743
2715	adventures	743
2716	domestic	743
2717	wheel	742
2718	obtained	742
2719	4	742
2720	numbers	742
2721	troops	741
2722	glasses	741
2723	wearing	741
2724	fastened	740
2725	portion	740
2726	remaining	740
2727	cities	739
2728	thoughtfully	738
2729	hunger	738
2730	related	738
2731	chairs	738
2732	female	737
2733	lucky	737
2734	revolver	737
2735	flame	737
2736	mount	737
2737	scheme	736
2738	attached	735
2739	heartily	735
2740	sancho	734
2741	driver	733
2742	jude	733
2743	breeze	732
2744	lack	732
2745	clasped	732
2746	oswald	731
2747	wandering	731
2748	absolute	731
2749	numerous	730
2750	noted	730
2751	monster	728
2752	arrow	728
2753	remarks	728
2754	troubles	727
2755	rights	727
2756	quarters	726
